0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
30638,3028,1125,12093,1106,2989,1059,11655,1058,879,903,3013,2495,776,811,2468,2688,2888,1553,2437,1723,2969,1449,2559,1841,2432,6191,3364,2185,2697,6213,3532,2641,289,2440,2082,2157,323,2546,1998,1567,454,336,242,234,352,443,312,225,63,415,60,100,60,412,67,118,8571874,35373,287
33048,3562,1018,16041,938,3556,1058,15512,948,768,834,2888,2720,780,820,2506,2792,3193,1746,3268,1691,3307,1710,3132,1845,2637,8083,6821,3148,2537,7899,7060,3677,233,2713,4148,2976,267,2768,4230,2798,436,311,290,247,389,348,284,231,54,301,50,124,55,283,53,86,8526545,48237,288
34586,3695,1076,16367,970,3626,1116,15913,1013,805,920,3080,2876,822,817,2561,2980,3237,1782,3375,1744,3457,1688,3270,1940,2709,8215,7037,3112,2750,8104,7351,3895,268,2887,4126,3143,293,2895,4395,2933,498,375,322,281,383,428,280,236,59,362,67,129,44,330,76,77,8518053,50171,288
35595,3997,1083,16063,986,3958,1030,15868,985,798,933,3031,2874,843,810,2756,3102,3440,1795,3642,1843,3524,1599,3419,1942,2835,7990,7034,3669,3106,7926,7326,4196,308,2702,3935,3233,286,3282,3942,2868,459,359,269,266,396,405,270,220,48,319,46,127,40,354,62,84,8516654,49068,288
47095,5619,1098,22148,1221,5402,962,22201,1222,1008,1161,3325,3332,1035,929,2940,3314,3603,2065,4828,2298,3684,1990,4742,2285,3220,8907,14838,6591,3488,8941,15294,7030,270,2888,6351,5552,278,3014,6295,5246,557,304,258,210,590,249,187,179,32,202,57,96,57,300,63,68,8429765,69116,289
45535,5354,964,22435,1257,5178,806,22024,1329,974,1086,3092,3223,930,872,2732,3339,3119,2072,5070,2040,3170,1966,4895,2225,2184,8304,16265,7230,2266,8484,17229,7830,228,2355,5994,6304,231,2096,6055,5659,530,228,221,232,569,259,162,169,37,243,59,82,53,292,83,52,8435397,66931,289
47465,5703,1017,22288,1266,5509,1024,22057,1270,1058,1161,3479,3307,1013,992,3101,3417,3678,2031,4797,2263,3670,2029,4717,2329,3263,9646,14103,6963,3309,9503,14759,7233,292,2915,6203,5440,279,3071,6359,5147,595,319,265,244,617,333,197,217,52,253,60,113,52,251,58,79,8427476,69693,289
42949,4810,842,18680,1697,4944,763,18085,1549,862,882,3083,3125,914,841,2182,2856,2448,1756,4393,1952,2567,1594,4302,2000,1762,6723,11771,6902,1667,6687,11985,7989,276,1666,5177,6068,309,1900,5302,5447,614,200,270,249,608,411,314,206,41,340,84,154,58,580,207,90,8472162,61705,290
42963,4652,770,19393,1761,4734,720,18518,1582,838,860,3073,3162,851,750,2093,2961,2367,1633,4783,1887,2389,1601,4544,1965,1421,6683,12907,6543,1381,6353,13536,7928,233,1412,5718,6628,302,1506,4895,6403,617,180,303,273,654,395,303,213,33,308,81,159,56,641,183,77,8468600,62225,290
42753,4650,751,19082,1763,4665,675,18197,1660,910,880,3050,3087,911,752,2089,2880,2399,1720,4723,1893,2401,1673,4723,1999,1457,5948,13059,6407,1444,6050,13502,7907,241,1439,5065,6457,296,1604,4953,6091,646,195,277,299,646,379,298,202,38,295,86,179,65,638,227,97,8472112,61115,290
29303,2874,933,15002,957,2760,759,14833,943,841,777,2920,2554,689,632,2431,2846,2631,1622,2684,1594,2735,1475,2988,1598,1973,7316,6401,2492,2253,7105,6701,3027,222,2135,4560,2378,251,2145,4028,2182,402,259,220,205,323,337,223,276,67,291,46,86,30,254,54,78,8548550,43749,291
27674,2661,992,13808,885,2583,806,13943,855,766,781,2806,2364,649,631,2426,2698,2792,1498,2451,1467,2879,1476,2740,1478,2135,7548,4762,2105,2301,7868,4893,2284,250,2373,3682,1987,220,2468,3525,1664,351,269,236,155,280,367,228,266,71,293,46,91,32,257,59,90,8563325,39410,291
29142,2868,993,14719,916,2843,805,14785,928,782,823,2838,2301,648,613,2443,2823,2750,1593,2578,1525,2823,1353,2717,1596,2184,7879,5252,2477,2624,8094,5678,2822,239,2379,4310,2261,258,2514,3886,1949,392,240,196,189,318,321,243,246,77,294,34,84,35,253,66,84,8551238,42679,291
31683,3368,891,13779,1098,3519,938,12872,1080,829,863,3015,3002,911,850,2417,2992,2819,1613,3185,1551,2948,1633,3229,1848,2416,6025,5701,3065,2200,5843,5922,3666,271,2180,3219,2768,269,2058,3157,2496,438,314,246,198,387,395,328,220,38,312,59,79,30,300,57,102,8551551,40757,292
33141,3684,959,14059,1085,3568,1010,13489,1065,847,900,3096,2898,828,890,2449,3019,3082,1636,3308,1814,3176,1693,3349,1982,2733,6923,6023,3412,2540,6811,6299,4143,282,2238,3398,3022,277,2423,3361,2564,473,269,213,167,407,362,307,187,32,235,42,74,37,295,45,68,8541394,41917,292
31890,3440,948,13523,1078,3354,886,12907,1039,838,850,2898,2726,844,799,2321,2796,2825,1530,3203,1704,2900,1570,3084,1854,2364,6521,5421,3220,2369,6494,5828,3790,288,2168,3124,2890,269,2222,3284,2603,440,313,217,186,409,374,274,213,32,262,50,72,46,267,58,89,8551156,40880,292
31140,3538,814,16508,749,3630,962,15444,743,826,777,2790,2511,746,705,2367,2448,3446,1657,2718,1528,3803,1569,2625,1888,4518,9976,6101,1643,3861,9564,6234,2136,196,3269,4322,2148,164,3932,4204,1669,266,340,209,193,215,354,168,158,33,209,51,82,55,204,37,22,8530552,46983,293
31048,3410,850,16354,718,3568,874,15382,841,818,758,2784,2426,740,696,2368,2541,3416,1732,2797,1359,3697,1545,2802,1803,4094,9807,6069,1700,3652,9710,6242,2159,188,3023,4417,2151,176,4274,4600,1599,287,314,201,223,230,349,197,165,27,172,28,77,34,205,20,21,8530743,47519,293
31270,3473,850,16168,772,3612,936,15222,846,786,819,2798,2306,765,682,2342,2484,3477,1648,2760,1493,3843,1528,2774,1854,4169,9710,6235,1785,3767,9642,6444,2175,189,3333,4260,2278,143,4084,4512,1692,257,299,184,222,214,332,172,156,35,206,23,84,39,180,37,35,8530492,47107,293
37499,3562,977,21987,927,3467,971,21062,1048,812,818,3097,2628,744,793,2539,2807,3345,1846,3630,1519,3602,1692,3584,1862,2729,13731,9596,2980,2557,13326,9807,3775,195,3247,6339,4069,196,3779,6224,3271,387,271,254,241,350,295,191,179,53,306,58,127,51,282,48,58,8470754,63456,294
36560,3345,926,21797,986,3301,1009,20868,1046,829,851,3101,2728,773,828,2628,2919,3532,1793,3525,1582,3536,1739,3539,1807,2711,13677,8865,2640,2489,13983,8936,3352,196,3105,5669,3758,176,3882,6310,2886,368,291,233,315,373,328,211,193,56,325,62,120,70,274,54,61,8477278,61205,294
35135,3191,959,20915,963,3231,982,19688,1079,867,831,3024,2685,730,803,2517,2834,3144,1814,3467,1502,3312,1701,3244,1730,2501,12231,8693,2655,2268,12016,9035,3464,198,2926,5375,3575,159,3181,5836,3063,391,284,322,290,330,321,219,235,78,432,91,170,74,334,76,103,8489735,58991,294
34214,3739,807,17729,1043,3750,863,17261,956,701,782,2644,2617,772,725,2238,2683,3007,1589,3370,1653,3131,1509,3379,1858,2437,9199,8396,3816,2268,9348,8648,4315,201,2717,5565,3649,178,3055,5610,3046,415,235,211,219,421,314,237,169,40,264,61,103,37,308,61,46,8505181,56210,295
36235,3765,820,19138,1043,3651,829,18397,1041,732,766,2788,2598,727,690,2289,2690,2964,1746,3496,1589,3195,1555,3346,1862,2493,10476,9406,3728,2322,10279,9744,4538,179,2936,6116,3897,187,3182,6234,3304,431,252,236,221,385,346,197,171,41,275,61,91,40,354,73,47,8489621,60185,295
35290,3842,819,18387,1066,3767,871,17743,996,692,774,2741,2530,725,695,2181,2631,3030,1560,3362,1635,3119,1487,3300,1849,2581,9925,8348,3908,2497,9675,9120,4594,217,2669,5918,3841,211,3202,5931,3066,367,251,251,203,388,316,220,177,37,283,80,109,57,382,88,45,8496758,59193,295
29068,3092,904,15502,763,2696,794,14930,1031,964,857,3174,2860,743,749,2715,3121,2920,2088,3044,1585,3318,1792,3116,1750,2803,5937,7872,1779,2927,6312,8247,2391,304,2050,4319,2155,271,1973,3787,1581,295,316,221,295,281,315,236,143,11,91,17,66,16,105,21,70,8549384,39833,296
29667,3143,806,15908,703,2823,721,15239,1001,1012,904,3186,2843,734,698,2673,3101,2994,2047,2979,1591,3314,1825,3174,1713,3032,6521,7768,2038,3025,7080,8110,2572,271,2105,4379,2139,258,2080,4205,1489,285,312,198,247,274,333,234,131,8,79,30,58,20,82,19,71,8544454,41294,296
27272,2940,796,14820,605,2601,706,13952,985,973,859,3086,2727,705,721,2378,2955,2686,2035,2788,1415,3079,1748,3049,1737,2760,5618,7317,1913,2670,6402,7740,2538,236,1833,4284,2049,236,1713,3981,1389,225,304,171,221,236,246,265,148,12,69,16,58,15,62,12,54,8559472,38117,296
31360,2783,702,17639,1155,2678,818,15971,1061,713,759,2464,2202,640,679,1773,2343,2358,1500,3118,1363,2397,1363,2960,1744,1641,7037,9849,2816,1264,7143,10942,3610,139,1757,4645,3701,113,2016,4708,2974,339,194,281,279,311,215,214,163,44,477,109,106,75,574,113,37,8529277,50294,297
32440,2800,731,17383,1113,2773,890,16598,1076,726,791,2613,2306,673,667,1998,2446,2532,1577,3259,1354,2567,1330,3036,1603,1694,7181,9833,2743,1425,7727,10403,3555,113,1890,4693,4080,113,2627,4790,2789,313,219,271,260,369,254,223,174,41,473,108,107,80,576,107,38,8524351,51098,297
32968,2855,769,17569,1133,2951,891,16601,1080,770,781,2611,2460,751,709,2014,2459,2572,1532,3367,1352,2734,1430,3094,1628,1862,7076,9944,2811,1497,7274,10374,3446,127,1882,4733,3889,132,2622,4499,3111,358,239,298,273,302,270,262,148,34,489,103,117,66,544,127,56,8523017,50937,297
40637,4657,944,17697,1042,4614,999,17002,980,892,984,3090,3016,894,914,2736,3011,3640,1785,3883,1933,3812,1708,3740,2225,3926,10381,7487,4390,3796,10230,7925,5094,296,3381,4317,3920,294,3758,4721,3124,441,346,201,159,419,360,208,254,48,231,28,80,36,225,46,60,8487713,55270,298
40237,4998,849,17522,954,4917,976,16659,972,895,1042,3021,2951,923,942,2650,2851,3643,1829,4018,1839,3797,1791,3606,2303,4069,10502,7959,4828,3740,10102,8571,5660,265,3174,4400,3984,207,3601,4480,3312,424,282,197,136,433,349,209,235,33,143,25,57,20,174,34,69,8488502,53639,298
38393,4483,904,16386,1007,4405,995,15761,969,855,928,2983,2893,949,858,2636,2879,3550,1762,3606,1956,3676,1763,3559,2018,3439,9350,6762,4214,3411,9466,7012,4619,246,3098,3896,3813,295,3624,3837,2839,467,317,202,157,456,348,244,213,42,235,30,67,34,219,36,73,8506536,50229,298
51624,4919,883,20461,2176,4860,716,19597,1916,894,902,3065,3034,946,837,2098,3029,2517,1712,5518,1881,2559,1763,5385,1918,1424,5548,17113,6903,1477,5607,17835,8232,181,1625,4155,8552,245,1673,3795,8576,576,186,292,442,597,377,324,229,56,374,121,227,93,722,229,98,8442573,64333,299
49371,4476,901,18904,2206,4596,815,18053,2050,877,873,3046,3000,916,785,2019,2865,2201,1645,5203,1944,2290,1571,5246,1935,1303,5093,15202,6581,1221,5260,15612,7654,214,1378,3627,7821,257,1493,3635,7650,626,214,258,470,649,408,357,274,37,454,146,222,110,734,334,129,8461610,61179,299
52514,5623,981,20938,1901,5579,758,20368,1799,1016,1014,3485,3244,1036,865,2349,3215,2742,2062,6552,2040,2839,1918,6134,2119,1618,5781,17378,7809,1651,5820,18037,9210,250,1662,4103,8927,270,1774,3843,8845,570,198,345,476,775,326,308,256,37,268,105,222,100,655,186,104,8430051,64949,299
39964,5091,1250,13664,1149,5003,1219,13375,1208,1133,1242,3698,3379,1101,1104,3381,3464,3795,2246,3795,2336,4106,2025,3950,2444,3934,6502,4832,4826,3850,6354,5401,5184,389,2887,2623,2885,393,3058,2913,2322,628,410,268,187,613,409,287,249,35,286,72,89,44,232,35,115,8519897,42669,300
40749,5335,1229,13523,1203,5318,1146,13192,1215,1161,1227,3667,3540,1103,1066,3430,3577,3923,2239,3988,2448,4166,2187,3963,2673,4300,6467,4857,5200,4281,6362,5426,5763,374,2866,2798,2923,408,2992,2750,2354,639,413,220,186,639,387,319,245,33,230,54,80,45,175,42,99,8516061,42744,300
42679,5442,1233,14621,1180,5298,1174,13983,1301,1132,1247,3677,3408,1130,1147,3239,3498,3942,2192,3984,2337,4204,2042,4029,2590,4260,7431,5322,5304,4066,7381,5843,5746,344,3235,3094,3344,356,3650,3031,2644,610,407,261,267,585,403,287,245,54,294,82,110,56,241,40,92,8503543,46663,300
34600,3275,1007,21837,964,3100,1062,21725,1070,836,838,3089,2638,705,703,2449,3116,3198,1993,3074,1536,3225,1562,2974,1693,2465,12207,9031,2177,2700,12483,9606,2843,262,3299,7546,3226,254,3284,7684,2509,399,381,402,293,417,470,250,249,65,488,83,139,80,501,72,100,8474058,67708,301
42169,3728,997,21776,1688,3653,832,21748,1446,831,882,3176,2983,848,684,2383,3155,2474,1710,4752,1825,2575,1540,4692,1828,1655,5834,16876,4166,1884,5786,17839,4951,281,1977,4740,6198,271,1836,4549,5675,562,263,349,368,560,412,289,250,29,411,108,135,85,619,140,91,8463731,62705,301
39797,3726,934,21286,1490,3720,882,21149,1377,824,821,3093,2924,797,682,2331,3057,2465,1719,4587,1781,2674,1526,4416,1706,1672,5600,15897,4124,1859,5520,17315,4745,278,2019,4454,5687,301,1927,4447,5277,545,281,335,359,536,432,304,252,38,409,100,175,75,591,133,98,8474584,59867,301
22289,2584,932,12500,638,2219,608,12325,866,880,819,2453,2004,542,544,1912,2516,2617,1743,2443,1304,2760,1413,2504,1349,1970,7025,3848,1430,2280,7598,4544,1908,145,2230,3174,1788,169,1984,2808,1267,284,263,305,256,208,255,225,217,25,200,55,61,42,179,20,83,8588144,32246,302
23820,2705,919,13624,643,2415,647,13399,824,827,851,2577,2006,558,582,2089,2547,2953,1688,2352,1371,3102,1477,2620,1367,2316,8334,4033,1531,2657,8938,4543,1928,173,2519,3396,1823,181,2276,2784,1226,207,311,340,195,189,260,243,217,33,183,38,58,21,127,32,74,8576404,34447,302
22637,2505,883,12655,625,2353,665,12436,719,822,809,2360,1967,591,566,1955,2400,2728,1581,2226,1238,2952,1368,2350,1405,2214,7786,3707,1501,2402,8400,4375,1831,145,2528,2742,1603,156,2120,2618,1141,212,300,220,180,195,276,256,193,27,172,46,53,30,130,18,77,8587839,31711,302
23731,2118,751,14919,787,1779,569,14699,981,731,739,2553,2211,584,542,1815,2581,2083,1727,3069,1296,2186,1471,3030,1349,778,6619,7691,1671,1207,6753,8433,2516,132,1286,4084,3133,131,1265,4382,2538,254,164,254,268,276,177,185,184,28,230,55,121,45,314,61,74,8565527,40863,303
22369,1837,627,13986,656,1630,474,13796,826,707,734,2402,2014,553,496,1675,2469,1889,1544,2734,1116,2042,1432,2840,1125,709,6301,7331,1595,1004,6363,7978,2228,70,1099,3877,2902,104,1104,3709,2148,209,107,171,188,218,170,164,180,26,184,21,69,25,227,55,38,8580364,37089,303
21648,1849,638,14407,731,1641,527,14186,850,672,683,2319,2103,556,538,1679,2395,1851,1504,2575,1125,1989,1361,2743,1107,756,6028,7105,1511,1039,6346,7464,2026,100,1270,3869,2682,135,1121,3982,2096,223,121,176,224,242,226,185,184,30,274,46,88,31,382,49,47,8580612,37653,303
54547,3744,1140,37063,1932,3148,518,36525,1911,1075,1114,3513,2983,851,515,2150,3626,1942,2362,6093,1706,2356,1725,6523,1570,706,5966,36331,4132,1303,6099,39564,5088,157,1214,9630,9541,183,921,9007,9082,375,155,577,610,657,189,245,224,57,600,237,298,162,1214,276,109,8325127,99332,304
56992,3539,1104,39799,2055,2933,474,39867,1968,1066,1079,3541,2986,800,484,2298,3500,1970,2422,6702,1714,2319,1789,6501,1611,594,6268,40703,4143,1066,6535,43937,5129,158,1160,10793,10012,178,967,8851,9628,447,131,556,704,653,217,244,261,78,554,301,286,143,1213,249,93,8298501,105734,304
56460,3514,1096,39553,2011,3046,477,39842,1875,995,1074,3428,2859,843,466,2238,3349,1876,2251,6644,1771,2239,1793,6525,1450,566,5745,41205,4254,1118,6053,44604,4949,137,1012,9539,10004,176,825,8624,9980,403,124,498,663,725,189,225,217,58,537,210,321,144,1182,218,98,8304337,103385,304
39744,4415,873,17022,1479,4260,639,17106,1503,870,858,3110,2864,809,690,2155,2918,2080,1717,5348,1873,2286,1656,5347,1803,954,4139,12991,6192,1232,4172,13378,7172,231,1137,3664,6799,271,960,3025,7098,619,163,284,326,661,323,239,213,24,247,61,138,63,400,105,101,8497365,51828,305
34201,4137,734,14247,1179,4089,603,14217,1163,788,889,2623,2598,858,766,2132,2869,2273,1730,4310,1746,2380,1608,4303,1698,1069,4198,10108,5851,1341,4130,10360,6466,211,1157,2882,5192,212,1010,2756,4975,534,193,207,285,515,254,226,219,25,159,31,101,34,244,73,81,8534111,42649,305
39105,4616,702,15862,1280,4353,494,16063,1298,816,951,2536,2660,867,623,1816,2802,2064,1659,4927,1789,2220,1614,5225,1667,887,4262,13574,7007,1254,4079,14185,7871,166,978,3761,6956,192,873,2974,6651,472,113,222,275,474,256,215,173,17,138,39,132,40,334,106,56,8503677,49582,305
30763,2709,796,21453,783,2287,713,20630,946,798,878,2876,2408,627,669,2096,2667,2715,1850,3378,1278,2835,1600,3089,1563,1602,10650,12036,2079,1645,10669,13019,2968,130,2035,5979,3925,126,2098,6431,2765,231,154,242,245,234,189,168,182,36,262,49,92,39,247,60,37,8498465,58504,306
35140,3251,861,21306,956,2842,778,20698,936,814,952,2877,2608,778,737,2252,2777,2995,1869,3792,1471,2952,1804,3740,1655,1801,10716,12595,2675,1909,10765,13363,3437,171,2451,5994,4821,154,2581,6516,3337,319,182,244,222,322,215,207,173,25,220,42,95,41,228,40,55,8482234,61009,306
33084,2942,827,21469,852,2465,730,20843,881,826,920,2911,2514,695,641,2166,2776,2905,1941,3679,1350,2820,1733,3260,1575,1657,10900,12077,2241,1817,11209,13270,3173,133,2280,6091,4218,108,2381,6355,3030,280,193,248,231,269,195,164,184,33,233,48,81,47,227,38,44,8490634,59106,306
29203,2552,532,13524,1242,2307,421,13343,1034,710,612,2023,2264,718,430,1291,2378,1679,1303,3898,1301,1726,1289,3761,1162,523,3859,10042,3143,751,3954,10813,3821,78,941,3465,5148,117,618,3084,5152,231,124,228,230,309,268,198,160,20,226,89,139,43,453,138,43,8560456,40433,307
33256,2960,540,14070,1349,2841,398,14013,1123,701,601,1973,2391,714,443,1341,2374,1680,1355,4311,1433,1780,1352,4330,1389,597,4107,10772,4141,801,4253,11453,4862,100,979,3309,6287,131,626,3459,6152,307,125,238,255,309,266,223,147,38,246,76,133,33,433,178,49,8541842,44355,307
33157,3124,476,14486,1275,2902,424,14306,1151,744,703,2008,2410,709,494,1305,2263,1802,1375,4390,1300,1844,1405,4239,1065,577,4482,10777,3848,801,4546,11728,4505,85,1051,3547,6280,104,694,3407,6440,256,99,233,243,300,248,218,136,18,207,49,130,29,418,147,39,8540225,44776,307
26663,2594,694,16527,736,2250,594,15899,798,727,816,2400,2117,587,595,1869,2429,2547,1658,3087,1215,2497,1545,3083,1359,1368,8919,7771,2134,1575,9087,8443,2812,109,2007,4471,3256,84,1950,4229,2454,241,155,187,186,221,165,214,202,32,197,26,71,33,162,26,55,8547901,43971,308
27096,2649,727,16756,812,2264,590,16547,804,841,902,2499,2234,632,621,2050,2635,2504,1799,3222,1315,2580,1581,3087,1353,1287,8588,8229,2340,1657,8841,8945,2859,126,1951,5242,3217,112,1767,4574,2505,271,177,226,213,265,164,180,213,34,259,37,73,53,172,29,50,8540804,46440,308
27328,2633,751,17318,809,2194,589,17033,901,800,790,2464,2232,589,621,1996,2584,2405,1761,3358,1294,2381,1487,3093,1482,1194,8091,9381,2300,1606,8406,9858,3172,124,1812,5348,3345,120,1564,5022,3042,290,206,207,254,243,209,195,198,31,289,44,96,55,228,36,70,8535146,48925,308
32348,2972,789,20529,1150,2761,798,19446,1158,847,833,2937,2776,687,725,2222,2798,2574,1955,3915,1407,2492,1756,3625,1576,1348,7398,11755,2547,1323,7345,12547,3577,161,1861,5989,4560,152,1772,5844,3795,375,279,391,356,408,301,328,326,71,535,142,157,80,622,130,91,8499430,58928,309
35755,3542,850,21303,1170,3370,821,20299,1223,862,911,2948,2850,862,782,2223,3031,2764,1967,4138,1597,2684,1913,4034,1642,1570,7065,13801,3540,1616,7020,15035,4209,150,1849,5688,5175,168,1938,5981,3918,429,229,343,282,424,268,340,340,55,422,124,144,64,545,92,106,8483110,60419,309
35909,3416,952,21461,1275,3312,878,20704,1338,884,928,3125,2935,829,787,2472,3127,2748,2028,4109,1549,2800,1852,3860,1666,1590,7243,12962,3219,1692,7190,13703,4241,195,1963,6115,4880,206,2016,6137,3802,459,281,413,373,480,352,375,400,88,553,99,185,81,638,139,123,8480004,62859,309
24652,2655,802,11024,907,2744,652,11367,792,681,734,2217,2106,619,607,1861,2262,2509,1396,2443,1447,2377,1330,2496,1439,1573,6180,4382,2893,1888,6364,4616,3035,177,1962,2749,1857,193,1726,2650,1702,354,209,229,154,324,259,210,229,20,154,46,45,12,214,57,85,8589161,32172,310
23114,2375,839,10654,919,2331,660,11007,737,675,752,2131,2048,628,605,1875,2220,2271,1403,2276,1481,2261,1222,2428,1402,1313,5891,4193,2470,1675,6095,4597,2589,180,1637,2632,1887,162,1404,2587,1544,345,176,214,153,273,249,228,208,25,182,58,41,24,210,51,70,8597504,30819,310
24421,2584,814,11201,903,2571,723,11018,771,666,712,2263,2013,605,626,1869,2234,2298,1317,2311,1392,2356,1281,2507,1400,1696,6115,4213,2403,1853,5961,4618,2548,177,2023,2792,1934,218,1603,2687,1944,358,209,211,135,290,267,210,232,26,163,50,55,18,218,49,77,8591304,32487,310
43263,4976,834,12500,1478,5071,856,12376,1438,957,1042,3209,3256,1019,974,2962,3373,2621,1901,5473,2129,2798,1752,4995,2045,1888,3265,7923,7051,1931,3426,8138,7246,358,1469,1511,5841,362,1240,1543,6173,790,276,191,287,672,341,264,259,28,250,58,127,46,273,114,162,8520892,42307,311
43946,5124,998,11898,1460,5183,990,11601,1466,1133,1117,3394,3298,1170,1092,3234,3552,2854,2018,5139,2294,2959,1793,5069,2303,2209,3040,6632,7050,2412,3221,6771,7712,386,1470,1554,5674,388,1251,1380,5538,741,334,212,346,751,401,241,285,40,284,51,127,47,287,138,181,8522401,41360,311
48955,5800,1036,11857,1644,5814,935,11955,1563,1111,1113,3566,3603,1150,1149,3282,3769,2840,2116,5598,2482,2945,2027,5838,2276,2045,2781,6622,8687,2181,3120,6628,9148,414,1396,1489,6631,467,1145,1259,6476,887,346,220,352,826,382,252,294,37,287,65,162,53,297,153,210,8505669,44595,311
31931,2957,662,17651,952,2730,597,17567,975,715,746,2310,2038,663,586,1741,2321,2285,1428,3347,1309,2299,1321,3440,1288,1344,6289,12547,2996,1564,6770,13549,3553,115,1856,4690,4588,133,1699,5088,3878,304,175,218,221,269,226,200,169,36,317,68,133,51,433,76,54,8519908,52624,312
